,0,1,2,3,4,5,6
0,0.0,0.0,0.0,0.0317001611709061,-0.0155338062213722,-0.0114660916485827,0.000750379309120697
1,-0.008750186429778761,0.004170046378849657,0.013187534346688068,0.0316934008289338,-0.0136930247115023,-0.0116563635659199,0.000750653303747795
2,-0.008679606961924824,0.004172437559236353,0.013146016663139637,0.0305664907036096,-0.0152259167578196,-0.0110523680952620,0.000758701507700632
3,-0.008694977133191117,0.0041731475277695385,0.013155699838515389,0.0283293449617095,-0.0151089898847850,-0.0109562408727279,0.000759891204289209
4,-0.008739739671525193,0.0041324028761677845,0.01319982059863678,0.0282050862726130,-0.0144893627739315,-0.0133185377701117,0.000780492938076249
5,-0.008647366134426293,0.00406806607269955,0.013143546670882467,0.0313651812954378,-0.0159414286028349,-0.0126354631335153,0.000780170902891730
6,-0.008748035691662825,0.004122957077063616,0.013186824093629035,0.0323813892514693,-0.0176849445611916,-0.0150576146196535,0.000788329906018514
7,-0.008651782610998304,0.004173538334895921,0.0131286518232967,0.0347752687020086,-0.0143461567114660,-0.0128571757010570,0.000754284298996710
8,-0.008708348621371043,0.004274110838367984,0.01315150409700272,0.0295924027408760,-0.0118089757798269,-0.0146249528537159,0.000763185491904683
9,-0.008764735654075095,0.004276703275674365,0.013171237078540843,0.0242496546386785,-0.0157521826482564,-0.0113328304830121,0.000741083841779955
10,-0.008660426605631155,0.00416637643736778,0.013157932084606694,0.0200857408870149,-0.0141425334757489,-0.0123237940131487,0.000708197331406146
11,-0.008708121836983329,0.004043650511754815,0.013155948500801262,0.0225210972936385,-0.0152218192676935,-0.00913702545463714,0.000692918637942297
12,-0.008764324293266235,0.004007528310845221,0.013191832143851778,0.0277212522372090,-0.0141893942892001,-0.0112658735119363,0.000735913335694227
13,-0.00864534506819703,0.004040195460548568,0.013164321704041138,0.0345351929775402,-0.0184305932812200,-0.00987978380461751,0.000728573434349400
14,-0.008685717294653394,0.004140576260866391,0.013144934900228389,0.0375245919919033,-0.0140221898065731,-0.0116191908137446,0.000733390738984374
15,-0.008734743933679012,0.004209924353147598,0.013216801761226193,0.0360736732270494,-0.0129122742014772,-0.0100673698818085,0.000724846517799915
16,-0.008555170806697654,0.004158473013384845,0.013080327055185581,0.0325990184243456,-0.0192217084971323,-0.0113534539785160,0.000758965729244054
17,-0.008783397486524125,0.004165160031340875,0.013216035458980757,0.0298770901736626,-0.00855979776852211,-0.0156575760628138,0.000754801903161351
18,-0.008712571018459903,0.0041752155175859285,0.01316589920722211,0.0290927062461651,-0.0138848993560735,-0.0144884110674072,0.000776908825043332
19,-0.008634167495569223,0.004213724481708203,0.013107541001668332,0.0276792747143680,-0.0162586185725660,-0.0115982498337510,0.000756225157214740
20,-0.008787465599445432,0.004235075146728884,0.013198199288050771,0.0232188430510574,-0.0111779484682237,-0.0115227349461679,0.000717409740106922
21,-0.008711892192878934,0.004195034664293884,0.01314045890915394,0.0210794698498753,-0.0179651273337975,-0.00742611524134704,0.000680558204451454
22,-0.008676415722217556,0.004024793168136531,0.013171513661746737,0.0232071271059361,-0.0145176065324063,-0.00764037488320466,0.000699877554159012
23,-0.008767997570622632,0.003941173741914161,0.01322843718073674,0.0305459835247261,-0.0160809611823364,-0.0112531601122693,0.000767124682329867
24,-0.00863157596537767,0.0039533643523606,0.013144337315211807,0.0397187129938937,-0.0208887368706581,-0.0140101695210794,0.000738429246769812
25,-0.008616867149227603,0.004100659301529419,0.013143058693196874,0.0465784010391979,-0.0133124145306202,-0.0130844853529250,0.000640831286415677
26,-0.008764161825777217,0.004359261789249169,0.013180997299141906,0.0425116531869062,-0.0110279312355021,-0.0161600933843093,0.000689224137525812
27,-0.00865729966431028,0.004449321586133481,0.013126234131268566,0.0327015465562426,-0.0173670099461979,-0.0119238500896273,0.000753886454733177
28,-0.008625589349457341,0.004289888486187721,0.013134181133186429,0.0211534309985016,-0.00870790299743841,-0.0125488016325339,0.000684166687572874
29,-0.008870723129404845,0.0041801403518575975,0.013200977407143988,0.0136218358800450,-0.0144436171810648,-0.00798557769569189,0.000578335316371636
30,-0.008652761305113055,0.00399988665354134,0.01316400062154699,0.0168337890705959,-0.0143732715147518,-0.00945223493895219,0.000649157679267098
31,-0.008720042021707175,0.0039301983103884885,0.013173821257825624,0.0263213580444033,-0.0180615999945190,-0.0107353167042769,0.000762514746508458
32,-0.008727379986085193,0.003961915490821588,0.013194687185549725,0.0364930217808064,-0.0154068942977348,-0.0123187038964694,0.000771382891925021
33,-0.008647006713035754,0.004120526472740971,0.013111752081161887,0.0410161656835152,-0.0216996850410060,-0.0127584428929959,0.000714904729598120
34,-0.008691198545131784,0.004202653326638828,0.013182434070247995,0.0395915937929687,-0.0113950826599648,-0.0161595329408636,0.000737340635375783
35,-0.008700535512777385,0.004265096740283969,0.013138283722055055,0.0354588785483670,-0.0169277957500780,-0.0141643507559568,0.000796438234076269
36,-0.008658469281645709,0.004219402260866978,0.013135857513922655,0.0308977479226762,-0.0131701232436108,-0.0140260962220799,0.000789253920549959
37,-0.008728014766201775,0.004236299155304768,0.013190657187316157,0.0262109604875978,-0.00869677746344038,-0.0121131999466553,0.000718443950016634
38,-0.008729330134731872,0.004177544944912015,0.013170179828801531,0.0232652468076329,-0.0158235851595949,-0.00992001117897092,0.000703677518788415
39,-0.00865047614787251,0.004150109869248131,0.013125957188560022,0.0220044582584705,-0.0149973303278007,-0.00998891273897719,0.000705168748690754
40,-0.008753920614842925,0.004093808749937811,0.013206498316593596,0.0228792418369363,-0.0131909710583656,-0.0109827153801807,0.000722282653264017
41,-0.008701676689506055,0.004084556006291373,0.013152290722368454,0.0253638851930563,-0.0205882653867777,-0.0112094966979204,0.000740495784544382
42,-0.008658678552958654,0.004021258716768172,0.013157077222715419,0.0305228823643693,-0.0121030916498070,-0.0134407110250269,0.000759175891308694
43,-0.008758635854248187,0.0040775389833914155,0.013189920250620935,0.0343839909859775,-0.0161868595105915,-0.0116752936457666,0.000750882031563260
44,-0.008643627069821469,0.004116508197902324,0.013116523357778798,0.0382410620768110,-0.0167211275500391,-0.0102569009353565,0.000711845465748651
45,-0.008716322717438607,0.004181736449956619,0.013252180803698055,0.0367013321551094,-0.0111471245396051,-0.0131169718519610,0.000726874592463123
46,-0.008657186080123447,0.0042317571465053105,0.013120602639546952,0.0342960724445725,-0.0138257506230050,-0.00994253906293379,0.000727155539605229
47,-0.008809746645191185,0.004252507307666409,0.013174534816976502,0.0282645164438202,-0.0174009982061163,-0.0140305487603212,0.000780201792223822
48,-0.00865371980152796,0.004208685225525977,0.013126196431549886,0.0239424728005176,-0.0131099026239294,-0.0114282659281279,0.000729340833602432
49,-0.008765183901130347,0.0041531024113911075,0.013189821697860538,0.0209746128621552,-0.0147379590508328,-0.0109510678175243,0.000699345072948776
50,-0.00863701719736587,0.004072959672535403,0.013122814112515035,0.0220759807471523,-0.0177189195959695,-0.0109709371208883,0.000709107212007343
51,-0.00874470524816573,0.004044313643647823,0.013232444185858894,0.0275415158407519,-0.00908878588544273,-0.0119567657632440,0.000721089529997054
52,-0.00867988200321923,0.00404879386574053,0.013118800162436939,0.0330522918967421,-0.0202159247216499,-0.0113062240165351,0.000750570189465449
53,-0.008740278644972843,0.004111340066720814,0.013212607749004457,0.0358202010642222,-0.0133050897115290,-0.0143472901033893,0.000758004205169915
54,-0.008677326574899391,0.0041652934869966796,0.013136497550405135,0.0377155185512092,-0.0157255854358644,-0.0118820859331418,0.000734371698810854
55,-0.008715787588072232,0.004207368397958933,0.013146368348571746,0.0364241534047962,-0.0134680877078481,-0.0130776698565223,0.000745478121219834
56,-0.008675754224554022,0.004244999886918899,0.013158397477184058,0.0305200085301819,-0.0133379705347250,-0.0125131070740370,0.000764526565116497
57,-0.008672444164529503,0.004240556464916612,0.013117243103462961,0.0266751811060127,-0.0150465215570987,-0.0101247154410619,0.000744989993415768
58,-0.008786728034548497,0.004185021851704995,0.01322915269129532,0.0236536668949278,-0.00807530641759807,-0.0102723917243966,0.000692697326800440
59,-0.008647714622925351,0.004075907981329008,0.013123974869515553,0.0213352727935594,-0.0198501578871730,-0.0117610837652567,0.000719656594719620
60,-0.008651825445501249,0.004068136354783647,0.013143812306875668,0.0253047207215443,-0.0156102191525516,-0.0112681079904186,0.000744820952161995
61,-0.00879985300470032,0.004057519344447591,0.013254934811848917,0.0302661603518057,-0.0134179871986686,-0.0129864074255856,0.000764275606310094
62,-0.008609413960476653,0.004089249048426169,0.013072645101722458,0.0343368161934732,-0.0156667074535307,-0.0104383050500940,0.000740866975338372
63,-0.008814399211220625,0.004150391841907408,0.013273651490789629,0.0351913761834942,-0.0180132528636884,-0.0131529549986691,0.000758972595978902
