,0,1,2,3,4,5,6
0,0.0,0.0,0.0,0.0151167348548528,0.00132848580450793,-0.00936126609934722,0.000274892853076469
1,0.00549992367887453,0.04749953924903011,0.014590888658048584,0.0158176441469659,0.000481553354109462,-0.00707058412271142,0.000268051816933235
2,0.003302546687639518,0.0445551996792003,0.014920136034520581,0.0171372193259807,0.00287755100583690,-0.00870071606968092,0.000283163881231174
3,0.0031436280039681685,0.04619700997031084,0.0171245765200152,0.0174782640924226,0.000815959175806047,-0.00972143065427456,0.000296515953848941
4,0.003536762966378504,0.04848728757921117,0.016385678192545328,0.0168684424517429,0.00109442356264500,-0.00640497244637187,0.000254982677452165
5,0.0006047962951135633,0.044072193842396024,0.016807956710942484,0.0162563093570256,0.000607286840548292,-0.00830019047832710,0.000284352651659048
6,0.0020005006970390538,0.04283854310214741,0.017612438097002858,0.0182395367836575,0.00193015038219760,-0.00970402386395666,0.000301780202962787
7,0.0017481126841695227,0.04651930774410157,0.01687559281609552,0.0212381167110755,0.00203342291356889,-0.00802097777925558,0.000284190697262710
8,0.0031342347380063362,0.04602885073928081,0.014669847952575532,0.0183419099856779,0.00115743339423631,-0.00674153930011549,0.000276867035759021
9,0.003140973888614451,0.04463839138474418,0.01761351170902703,0.0176022617896328,0.00359823398809632,-0.00864544141662697,0.000285362653279164
10,0.001427622247735516,0.043666376652063965,0.02015687151912271,0.0186367762999853,0.00167099519181169,-0.00924011216512602,0.000293829407466140
11,0.0049264895655322105,0.04660682062428789,0.014669905959282525,0.0193017792970019,0.00151604874758982,-0.00632584270516214,0.000256792965027897
12,0.0026477353164853223,0.04488866394814883,0.0169613485895328,0.0198678688598484,0.00135324257934478,-0.00848489978712973,0.000288632433346314
13,0.003711803749677167,0.04832638912121712,0.015238946707776702,0.0195648920950064,0.00312908112411726,-0.00835197226509863,0.000276831252719267
14,0.003545895209584482,0.04578088398283303,0.01679571263154389,0.0194280400652974,0.000609451950974937,-0.00818918403592577,0.000292197581096776
15,0.0041967587076285895,0.04488436097666737,0.015731930133531025,0.0184097660628317,0.00226927821429973,-0.00801659252900891,0.000280105923468388
16,0.001580638171176152,0.045855497317717875,0.01662670043034109,0.0198017682110556,0.00278007014419630,-0.00744195634276291,0.000281767695397450
17,0.0025576901953422437,0.04489078360781551,0.017283711892972287,0.0190751124733424,0.00236336785673508,-0.00862352272541009,0.000273486720118510
18,0.0008472592413832913,0.046516807329548326,0.01687773001699644,0.0199703837435053,0.00127486032000950,-0.00868917966833280,0.000291015024663555
19,0.0022391315652002808,0.04554277662307338,0.015487265036320697,0.0195498843479465,0.00177445506010938,-0.00835105136241230,0.000283261179750638
20,0.0035433422211990084,0.048388527865305175,0.015730368927105554,0.0180692150343775,0.00177601991283107,-0.00713545947373004,0.000280346259289632
21,0.002891273514885495,0.04276221413519643,0.016467159073549897,0.0179727939844252,0.00129636410488136,-0.00780614114363139,0.000284576719523866
22,0.000520294828882828,0.04399247746788948,0.01687495099862124,0.0190617105843178,0.00312658979494126,-0.00823369263271153,0.000273028532203234
23,0.005505767830948138,0.04366137171661416,0.016550050319410703,0.0216621560314921,0.00127238591143916,-0.00909638298606909,0.000289107803155830
24,0.0018262299121848402,0.0501194189198354,0.01434331461684435,0.0210692402464488,0.000511604355478252,-0.00855935681682880,0.000291362438941567
