-8.741420214061768057e-03,4.145550371724149308e-03,1.316025307426316182e-02,3.102169275413425506e-02,-1.674147259206471700e-02,-1.922788956534988297e-02,8.009966909319210515e-04
-8.677326840310195522e-03,4.104327791593476160e-03,1.316883899992271623e-02,3.018850597838513769e-02,-1.687639237469737430e-02,-1.951392231764671747e-02,7.973286267752843770e-04
-8.720489382602503170e-03,4.170239476274040236e-03,1.317344066205650144e-02,3.093767010532811473e-02,-1.587712283414675560e-02,-1.796601829165701131e-02,7.766223119112236617e-04
-8.713959539583648883e-03,4.162755098979342705e-03,1.318106560493137458e-02,3.032218529660619943e-02,-1.682306755046698507e-02,-1.954849230881047437e-02,7.950450181990476040e-04
-8.647227637108345633e-03,4.308497006687617148e-03,1.312282357862382121e-02,3.131345526721639183e-02,-1.668964059693040999e-02,-1.920136945317275565e-02,7.930111806926376516e-04
-8.718611113422203296e-03,4.204163167207841667e-03,1.318657726628780225e-02,2.981868451345852031e-02,-1.673866069373339260e-02,-1.935534385491772050e-02,7.881850185065264469e-04
-8.683211751925989930e-03,4.229134170138315607e-03,1.314058576529864020e-02,2.984921737037047815e-02,-1.658826787496244654e-02,-1.913445536490301566e-02,7.856219789752483251e-04
-8.694636538619127109e-03,4.197552771387225157e-03,1.314898481518977924e-02,2.974349584799715687e-02,-1.668888517041879765e-02,-1.938053567279035896e-02,7.899097451296022143e-04
-8.739781646705746532e-03,4.215278953503431847e-03,1.319344606720407320e-02,2.988987845735220986e-02,-1.700816092120176204e-02,-1.962360599717912282e-02,8.070657980340234516e-04
-8.687361118702163765e-03,4.187010817924219364e-03,1.314735412328116304e-02,2.948286247461712195e-02,-1.675920910980637293e-02,-1.919825906299856000e-02,7.882263572316361433e-04
-8.713186913092196839e-03,4.168553363264548839e-03,1.316392344410810544e-02,2.915433383268007522e-02,-1.693178150306281354e-02,-1.957513389344777560e-02,7.933154461906566368e-04
-8.708656714095042162e-03,4.124861767856480288e-03,1.315871646730748523e-02,2.934732349078903596e-02,-1.650132053930857684e-02,-1.916802637924875860e-02,7.831985870903057645e-04
-8.729370406045156017e-03,4.111844488778382267e-03,1.318875158562970995e-02,2.893397922977613765e-02,-1.690670671857912033e-02,-2.008086038776321636e-02,7.891078346901059248e-04
-8.697711541360009235e-03,4.131044310742737480e-03,1.316084442031439927e-02,3.029556694718357757e-02,-1.654963526288318748e-02,-1.898287293967042266e-02,7.919046133777474239e-04
-8.687452913359816620e-03,4.156324966622326755e-03,1.316561295377960406e-02,2.936436413574249060e-02,-1.678444845144377168e-02,-1.966046568281053231e-02,7.865609333898015976e-04
-8.683310361779050801e-03,4.170802729594969005e-03,1.314370764770544930e-02,3.022700231240285987e-02,-1.603394879305584941e-02,-1.868980406677257788e-02,7.850591929285943849e-04
-8.727699843928848900e-03,4.153450021788296365e-03,1.316617234816663817e-02,2.973488037708914636e-02,-1.679179826438685283e-02,-1.941705049837026339e-02,7.961168845249666504e-04
-8.711940549113283971e-03,4.125639081842935596e-03,1.316920752422534591e-02,3.026957634523761917e-02,-1.661096521705079584e-02,-1.899307831822303477e-02,8.051008045238949862e-04
-8.707322312142662390e-03,4.115404770137554014e-03,1.317263934757972876e-02,2.964341156416668357e-02,-1.684824358303683295e-02,-1.912682653576293357e-02,7.882102748456576435e-04
-8.679916710160995308e-03,4.118281100572829256e-03,1.313735690476747209e-02,3.012192102441778319e-02,-1.655671625796766369e-02,-1.880675992391627610e-02,7.829303463589010192e-04
-8.703003800242137267e-03,4.146193135565245935e-03,1.317396891400113290e-02,3.038279091064215176e-02,-1.658296461808913408e-02,-1.880160414348171563e-02,7.909480698494730788e-04
-8.719593221712562681e-03,4.159980724149359155e-03,1.316092596018103578e-02,3.022216253206661679e-02,-1.678414004803720216e-02,-1.878739549354297225e-02,7.918009073125675812e-04
-8.697067224687216047e-03,4.165837980964925968e-03,1.315479816035702854e-02,3.010233728408671580e-02,-1.686056333334906565e-02,-1.906269060580320640e-02,7.984841585175761480e-04
-8.704586693473848058e-03,4.148054559224734206e-03,1.315432672244365442e-02,3.025025597370191444e-02,-1.625688909532958804e-02,-1.845079219421147734e-02,7.855581093094698986e-04
-8.717666284324576687e-03,4.110328308735922143e-03,1.316621360962422216e-02,3.011832002497078983e-02,-1.695068104910487511e-02,-1.890713962150398358e-02,7.977297868577704065e-04
-8.686783986750046260e-03,4.170628630856099139e-03,1.315061843839249178e-02,2.959099101411869631e-02,-1.696665483481890266e-02,-1.973431158261249388e-02,7.989010987893285787e-04
-8.758037867006351895e-03,4.227347426115024565e-03,1.319828494576524847e-02,2.923119357445241526e-02,-1.762959103974933925e-02,-2.075337436765904015e-02,8.092941311610424293e-04
-8.709083623725355494e-03,4.171829170187435487e-03,1.313417556699469912e-02,2.992746302061975727e-02,-1.705929543969160120e-02,-1.938882779037863838e-02,7.960422689679003128e-04
-8.714338865725590466e-03,4.196020903482977626e-03,1.315182991072072483e-02,2.916273425410058698e-02,-1.687159275475684159e-02,-1.927014531217087490e-02,7.816823033883757432e-04
-8.648436979718843176e-03,4.184536225387169850e-03,1.312865692885867297e-02,2.926038964734916509e-02,-1.696399157236441746e-02,-2.009374573677462708e-02,7.938658386063002226e-04
-8.704994873184768167e-03,4.161993219723769677e-03,1.315622805897365133e-02,2.958021103320148532e-02,-1.706910658676389150e-02,-1.922239864695059197e-02,7.771249167882743336e-04
-8.718598260115451026e-03,4.087082440939193706e-03,1.318423263581780525e-02,3.024575095855424126e-02,-1.619202219883665930e-02,-1.875356056625535409e-02,7.940629042940683391e-04
-8.669187148126811238e-03,4.186136314984378881e-03,1.313182244591337700e-02,2.944120884661239820e-02,-1.673912762027618059e-02,-1.963283291739012851e-02,8.050148233569309753e-04
-8.690849563367852859e-03,4.128139425674248741e-03,1.316118264035970320e-02,2.947634319041830819e-02,-1.652095106355134027e-02,-1.881859288145763809e-02,7.549835770505053389e-04
-8.704832881478830053e-03,4.154694535174974224e-03,1.317366390571583779e-02,2.928940645399162254e-02,-1.704646382555982317e-02,-1.988571982109163180e-02,8.052289540076973395e-04
-8.693574436746454026e-03,4.133424435728283441e-03,1.315452004145800657e-02,3.000457308321084066e-02,-1.655363551000955252e-02,-1.932710730022734608e-02,7.892318210841464676e-04
-8.703991263948496204e-03,4.170499588309006800e-03,1.315634589458958281e-02,2.986324529758147689e-02,-1.729384819404030868e-02,-1.964509701036034131e-02,8.166142027347111920e-04
-8.725028406190604713e-03,4.114788796019341888e-03,1.316095491208546520e-02,2.902580484028078125e-02,-1.673284834867828919e-02,-1.986233008931849800e-02,7.769779358125505908e-04
-8.666238224221189945e-03,4.152035599814141165e-03,1.314888531866942323e-02,3.049711934995412432e-02,-1.646154601108387738e-02,-1.873557790987593827e-02,7.979344814146305254e-04
-8.700798278899690708e-03,4.155289279709206696e-03,1.317187202197933615e-02,3.008392610717405477e-02,-1.620237918951903180e-02,-1.849605618541776825e-02,7.742815180445949963e-04
-8.707222453572027732e-03,4.181629384777008074e-03,1.315498763156219830e-02,3.053555252538235967e-02,-1.643085759066522170e-02,-1.852946427941305763e-02,7.779910065329742608e-04
-8.694642644218264493e-03,4.192747018911868739e-03,1.316429640936767065e-02,3.005607652552642894e-02,-1.673787397395849058e-02,-1.960605437589440017e-02,7.924259527726240648e-04
-8.721012039254461001e-03,4.102363017682020274e-03,1.320207354418623247e-02,3.038218097591456265e-02,-1.644391614657697911e-02,-1.863433161621502743e-02,7.874471600178845065e-04
-8.677910564660940018e-03,4.152014279838467381e-03,1.315033316270186603e-02,2.983439254393688636e-02,-1.657150313438205888e-02,-1.922879267191822047e-02,7.961651709066375204e-04
-8.683866585473043465e-03,4.228630991882198487e-03,1.315710707487105502e-02,2.991226361688906904e-02,-1.733854018856527401e-02,-1.997117568492435061e-02,8.194601636712928183e-04
-8.719044628254901674e-03,4.171222693520215685e-03,1.316932022461858587e-02,2.900043245731469266e-02,-1.712097484126216818e-02,-2.012817297036657155e-02,7.775626789030543051e-04
-8.681289348470566658e-03,4.146867600607784254e-03,1.313714779157826307e-02,3.033677789585724829e-02,-1.631207096385033778e-02,-1.879409045436205433e-02,7.863886681910292609e-04
-8.733717491065218219e-03,4.161947549099320742e-03,1.317839907388207443e-02,3.035023856797963368e-02,-1.655318253345791288e-02,-1.894488723565560320e-02,7.932229708613736108e-04
-8.739611561846882815e-03,4.083826093755127395e-03,1.319009214673094732e-02,2.992043901132402164e-02,-1.642604946516295489e-02,-1.903842698667667158e-02,7.827401789634036433e-04
-8.673235052209515850e-03,4.161849919339377646e-03,1.315635911919965650e-02,2.906644810340481416e-02,-1.691981154405040877e-02,-1.983298757551364006e-02,7.920247844193095688e-04
-8.718018943242755725e-03,4.231530194954702395e-03,1.316367969771015112e-02,2.962192786628541769e-02,-1.654580291405929882e-02,-1.977389860069776739e-02,7.914839164703257879e-04
-8.662890072953843834e-03,4.076067850729558906e-03,1.313043846778527701e-02,3.022702936424257261e-02,-1.675227371334229651e-02,-1.884616166518151073e-02,7.887428682787911427e-04
-8.719454810208637774e-03,4.165677484628482752e-03,1.318420261280217609e-02,2.973947847973370390e-02,-1.617054531296178640e-02,-1.864280093193024582e-02,7.701095054393203299e-04
-8.691881761343944746e-03,4.117911928473771965e-03,1.315563655820262134e-02,3.007793987039552100e-02,-1.603099638749313008e-02,-1.886354900033754972e-02,7.835443211348103176e-04
-8.705601761103243241e-03,4.161010983372182004e-03,1.315966614305863480e-02,2.984516791237391484e-02,-1.663668726786842605e-02,-1.887465459932001488e-02,7.741041765730871660e-04
-8.696018984303943711e-03,4.134633638285589718e-03,1.316070835864802113e-02,2.950535664283793214e-02,-1.647854181080569622e-02,-1.884435375515271238e-02,7.805202812430911408e-04
-8.696874847554991739e-03,4.116253572686690010e-03,1.316964643346785202e-02,2.974790599326523552e-02,-1.770409627576555872e-02,-2.010166314925282416e-02,8.133814152899709882e-04
-8.688107692615965050e-03,4.181246183453057874e-03,1.313711950538265505e-02,3.031066360568345983e-02,-1.712828916816930280e-02,-1.894213656657300904e-02,8.112758527719643453e-04
-8.751106034453837168e-03,4.100110818119118150e-03,1.318493063027892376e-02,3.018297010031255334e-02,-1.661563796166458037e-02,-1.913773062108102205e-02,8.023219020406591184e-04
-8.695933455402538037e-03,4.158766228892163408e-03,1.316397625161447316e-02,2.978328585339691872e-02,-1.770226657864464037e-02,-2.030237921485117392e-02,8.180707332122727493e-04
-8.672333015997013561e-03,4.156590817490368739e-03,1.313723001288846781e-02,2.862731034610416919e-02,-1.678650062229173831e-02,-1.947973130514846565e-02,7.691043874767933275e-04
-8.716995222604606575e-03,4.129011293521611670e-03,1.316444424145091219e-02,2.959596226366954796e-02,-1.706562354583189903e-02,-1.946985685238793520e-02,8.000571108965903733e-04
-8.707713384643378518e-03,4.124068869247765612e-03,1.316932568732687159e-02,2.982262492150795918e-02,-1.632558829623783139e-02,-1.869311831868555179e-02,7.638429837258930988e-04
-8.687968444063276507e-03,4.173815098242661392e-03,1.315600055939891710e-02,3.032780414870732411e-02,-1.628554723678592164e-02,-1.867940880083665892e-02,7.877437307008960943e-04
-8.688118952543288920e-03,4.130037036176537057e-03,1.314964346383007410e-02,2.998006972720692817e-02,-1.640851118256929711e-02,-1.890115076239876762e-02,7.863746931859871836e-04
-8.718114993360726039e-03,4.134164971532960919e-03,1.316587763263488142e-02,2.998500214485605789e-02,-1.645677011021404526e-02,-1.844292194792896550e-02,7.763200560979566234e-04
-8.696486555774374239e-03,4.127873437409168567e-03,1.316325251430661147e-02,2.988924127843304093e-02,-1.700118837120539669e-02,-1.944138293277167251e-02,7.947869071819324560e-04
-8.704549371636005617e-03,4.161171583898115589e-03,1.316631858331840377e-02,2.953583439508469452e-02,-1.682522444584111376e-02,-1.943144171901049072e-02,7.878129035203684793e-04
-8.717977055417991394e-03,4.141267807208803831e-03,1.317147245017324941e-02,3.063606097989768351e-02,-1.624318269842605841e-02,-1.839188379404739851e-02,7.939995411043732076e-04
-8.719135543688860679e-03,4.144944456834609436e-03,1.316690370326201176e-02,2.978182155629440636e-02,-1.718536422566140434e-02,-1.950321796970343885e-02,7.998296578893837605e-04
-8.675029008129664376e-03,4.139956049314497122e-03,1.315378506761022415e-02,2.991477335749896313e-02,-1.716779450395826759e-02,-1.947638724584255937e-02,8.034465557542613823e-04
-8.706864254171886586e-03,4.106314091894769369e-03,1.316667018302108971e-02,2.970734465391827034e-02,-1.659997809069275673e-02,-1.845242335842425460e-02,7.849706629202701791e-04
-8.725632835142493882e-03,4.270874470020724623e-03,1.314921966077053916e-02,2.958641202653970043e-02,-1.670897488730054697e-02,-1.910585346798796338e-02,7.865584279858062189e-04
-8.712632215947424541e-03,4.019180504449992863e-03,1.320906138174149369e-02,2.990584730162225077e-02,-1.609998570424531900e-02,-1.825157189547169101e-02,7.785715578815244342e-04
-8.684969686926891086e-03,4.059333259986752651e-03,1.312764535066079929e-02,3.050543431163744296e-02,-1.715515299844268607e-02,-1.936563838483175079e-02,8.061591964501069185e-04
-8.705663107426264702e-03,4.116766040270003479e-03,1.315310413779147147e-02,3.000123761719095811e-02,-1.737753380953183796e-02,-1.957477313449305922e-02,8.052680532389944190e-04
-8.700029314790191926e-03,4.090892895354414360e-03,1.318026415253492623e-02,3.003068988692780480e-02,-1.565297376325829742e-02,-1.906074267280850887e-02,7.806679257706949926e-04
-8.705901675429950082e-03,4.145589019244000362e-03,1.317575851429553246e-02,3.019723898395012748e-02,-1.595166241632892806e-02,-1.943737768765134433e-02,7.916730643381386656e-04
-8.802034076240028426e-03,4.063461704519211182e-03,1.322900853808262056e-02,3.054937317631429075e-02,-1.576664237310626548e-02,-1.980705425449234836e-02,7.972024636349051008e-04
-8.786706986504855266e-03,4.119331279297089310e-03,1.320493198458350115e-02,3.082272400345916624e-02,-1.464829785864156173e-02,-1.921938383868027414e-02,7.834392368178955124e-04
-8.730989099280273003e-03,4.134019227952479003e-03,1.316775209437914818e-02,3.060613162887822550e-02,-1.503743772385238500e-02,-1.945235358593676300e-02,7.771005576689971051e-04
-8.731094183392573704e-03,4.056640767667096803e-03,1.315215114219947523e-02,3.087140528542848053e-02,-1.465501334602397482e-02,-1.886849048985566463e-02,7.615409454918564691e-04
-8.660458707324347749e-03,4.137486242801302616e-03,1.323977202850779022e-02,3.051214630893243906e-02,-1.251197411783252361e-02,-2.022115086615263596e-02,7.683480397595587874e-04
-8.849725244162276461e-03,4.239821043331759576e-03,1.313278339713219722e-02,2.982072814942230907e-02,-1.322375717047846039e-02,-2.045265674692562860e-02,7.542000407363413927e-04
-8.528219705864259481e-03,4.099855620329106998e-03,1.306040653445950106e-02,3.016489569977950230e-02,-1.068418357652050829e-02,-2.089416155226920743e-02,7.393768138724832184e-04
-8.569650097019931856e-03,4.106843385686564929e-03,1.304714079876223565e-02,3.062000510032773098e-02,-1.091861929137529462e-02,-1.950120973379891598e-02,7.276904591784205678e-04
-8.602125380921976650e-03,4.119065840030633474e-03,1.311795116709602027e-02,3.026500355879169213e-02,-9.197719909086398207e-03,-1.976892792116569098e-02,7.234380627719749768e-04
-8.680108510741635364e-03,4.080463756104935058e-03,1.319751304349514598e-02,2.981920205456701709e-02,-8.631131327565698744e-03,-1.972660570911866085e-02,7.008079871763106539e-04
-8.633227712041224855e-03,4.123667201591019182e-03,1.309353357563258768e-02,3.015533544844319069e-02,-7.545143447817181589e-03,-1.934069793599829667e-02,6.781074477663073807e-04
-8.820938756502361144e-03,4.218823835501483988e-03,1.324994903968379489e-02,3.102819694631685221e-02,-6.002223974850689862e-03,-1.805094808118880637e-02,6.729591825089809021e-04
-8.815983261490689671e-03,4.140775882905678440e-03,1.325107863976571210e-02,3.012713074057225479e-02,-3.490140192103429601e-03,-1.722829712293695581e-02,6.190320711717545166e-04
-8.743389788982369737e-03,4.152161047233093871e-03,1.310666754832956471e-02,2.835093685995488874e-02,1.245037232500906602e-03,-1.617845063082805693e-02,5.549085304603629254e-04
-8.419965587411426533e-03,4.146678923255819882e-03,1.304419876469431472e-02,2.651428979595801122e-02,5.721221224303336614e-04,-1.634871393663537426e-02,5.018720464186054997e-04
-8.887536284621133653e-03,4.251347462221777285e-03,1.338626551893429273e-02,2.702630421981221109e-02,-2.009932745980903650e-03,-1.362346418967012515e-02,4.733624829269533762e-04
-8.684917125765689860e-03,4.135561623482275628e-03,1.331929389594455060e-02,2.502216656047042548e-02,1.756412078937741057e-03,-1.078861477575388493e-02,3.815193289082863259e-04
-8.688612960659702900e-03,4.104688883907525732e-03,1.339532859024239464e-02,2.279592960307848942e-02,-7.017350458280401364e-05,-1.036702834560160845e-02,3.208845733720933069e-04
-8.509775853691614600e-03,4.158607292742366734e-03,1.343180426038270703e-02,2.222762093097673322e-02,4.538508319086760612e-03,-6.635377944560661920e-03,2.868335991877968283e-04
-8.516180857471855603e-03,4.192876365115005832e-03,1.365200386342979577e-02,2.030611345618769936e-02,5.716934204527315128e-03,-7.339984017144304991e-03,2.534486167856675465e-04
-8.501861826582524095e-03,4.213886493615204287e-03,1.389259020937960720e-02,1.935740671706396784e-02,2.296389024724828764e-03,-5.147303148707305792e-03,2.239028658660435767e-04
-8.619117253918062715e-03,4.250843461894471265e-03,1.405574743578297259e-02,1.856483406729845034e-02,4.228258522382594142e-03,-4.036833232729864114e-03,2.053533818437980329e-04
-8.499365198897490536e-03,4.160366254344016745e-03,1.423302723021335758e-02,1.824339969502105502e-02,5.394866750329673291e-03,-7.273073826612162524e-04,1.947814303658867985e-04
-8.266823144601476159e-03,4.131257320949099920e-03,1.428148421857144967e-02,1.711460251340169575e-02,1.013018292033536320e-02,-1.702740528790441777e-04,2.112703044897523696e-04
-8.510576663839253264e-03,4.082994511145465744e-03,1.486030424320294863e-02,1.733699033188801711e-02,1.500225505618317870e-02,6.366975841060381475e-04,2.757997650051358107e-04
-8.539680901665347434e-03,4.142472434029931261e-03,1.489522329336923079e-02,1.581650067726092512e-02,1.959851568941154559e-02,-2.743644802739345859e-04,3.632166247127255332e-04
-8.459446044187135527e-03,4.014584261505749208e-03,1.531244943087362032e-02,1.607775399396242297e-02,2.940330940674466820e-02,1.052016914449419634e-04,5.834164635080130168e-04
-8.763244618572474387e-03,3.973754115381533669e-03,1.556540371807857426e-02,1.499627321710620895e-02,3.309309038544335640e-02,-1.093311124934530192e-03,6.951791172760124482e-04
-8.711404320637106125e-03,3.987768515241185696e-03,1.566939038243075899e-02,1.498530323941218816e-02,3.504051510413556253e-02,1.434005986367738704e-03,8.270944326062013019e-04
-8.694605274507161141e-03,3.839291348028239792e-03,1.574208260314113872e-02,1.397001912969172630e-02,4.058862419826896051e-02,1.723623235555092007e-03,1.009120203088409440e-03
-8.824134576407849373e-03,3.711724545349626148e-03,1.610337414493900887e-02,1.523054422218722559e-02,4.271348591483056095e-02,1.632289898232346017e-03,1.109795494369847368e-03
-8.915829127726038195e-03,3.787897312499899360e-03,1.609518515267782668e-02,1.391396195026405568e-02,4.337286443432496891e-02,-4.691501975451027725e-04,1.094817549796012202e-03
-9.156192012761965593e-03,3.746589026781210752e-03,1.631143673423074425e-02,1.423556162630601300e-02,3.827649895521315765e-02,-1.253873179354117462e-04,8.974923066678019978e-04
-8.979916162194290230e-03,3.552062434300284899e-03,1.624028044287606498e-02,1.554462906392185470e-02,3.287391203834905823e-02,8.926250937956374618e-04,6.871753330789376335e-04
-9.100542186584958948e-03,3.546488318590224065e-03,1.642975082821207522e-02,1.722379383628727667e-02,2.634710788061102316e-02,7.840937585383902239e-04,4.879627017524423849e-04
-9.010689310155806098e-03,3.362548066180193196e-03,1.651268750413992237e-02,1.581807685323629101e-02,2.622987437645663347e-02,-1.703958773519054790e-04,4.426497258579464855e-04
-9.356137694369826008e-03,3.326268989606417925e-03,1.682338974549280053e-02,1.770862206080233564e-02,2.449729282886058818e-02,1.212499004743641806e-03,3.989257643783883367e-04
-9.290384115303806922e-03,3.133576214719435704e-03,1.664824326058633730e-02,1.798390456472456073e-02,2.497219394251913929e-02,1.622702376534538530e-03,4.153887693448821139e-04
-9.540255144846909729e-03,3.110471142913961984e-03,1.704064308568642439e-02,2.023909764607286638e-02,2.475613127083088616e-02,2.171229462169716341e-03,4.240625151403776272e-04
-9.710132066977683607e-03,2.854545019454091115e-03,1.714307112251556298e-02,1.869524115298847738e-02,2.395397887625411171e-02,2.124904691814657152e-03,4.869429288856252924e-04
-9.785808068246248936e-03,2.732360451664139767e-03,1.727093205652185937e-02,2.073863392999917774e-02,2.621947151492588779e-02,3.191603932402416015e-03,5.236071469141290180e-04
-9.979834410489551999e-03,2.696583412826247805e-03,1.739667006790490689e-02,2.044744236510051202e-02,2.847416281094030527e-02,1.785679571832477289e-03,6.142323650093484133e-04
-1.018713554315175962e-02,2.486990527570315246e-03,1.757414276044655388e-02,1.990816704838890491e-02,3.024029062663433423e-02,-1.618712165505740855e-03,6.779551436946196219e-04
-1.040563062456856258e-02,2.305812025819975464e-03,1.764973658728807848e-02,2.057661044739312120e-02,3.077751561750907347e-02,-4.461314009047249139e-03,7.159158949144872608e-04
-1.054550356516137377e-02,2.209276647349961431e-03,1.769635470964647794e-02,2.112918088703325328e-02,3.122335019486751490e-02,-6.848230814381572017e-03,7.503349354140986804e-04
-1.097986309586040932e-02,2.106007713124524727e-03,1.797464269158055572e-02,2.103152762177580917e-02,2.905294570679177110e-02,-8.060945467273643306e-03,6.734695053701722500e-04
-1.128329280649298383e-02,1.835842241005997133e-03,1.797271566661340358e-02,2.112924301650891470e-02,2.253306379910660628e-02,-1.193402423804345268e-02,5.627786556511304994e-04
-1.124528120686818511e-02,1.643949124095100967e-03,1.775558826663359291e-02,2.226691072272389549e-02,1.657924181231422087e-02,-1.700538992399656252e-02,5.287237557722868075e-04
-1.163355207201455244e-02,1.576504897541131101e-03,1.783437459602810193e-02,2.218518723682013846e-02,1.213356221628794640e-02,-1.944126197944671258e-02,5.291388566542876148e-04
-1.161240796535234487e-02,1.321084635224234471e-03,1.769230588131476267e-02,2.376711877215616914e-02,9.163062901291370993e-03,-2.238506215127564897e-02,5.800559717000774995e-04
-1.195518499165126869e-02,1.424437466005595843e-03,1.784512304180130293e-02,2.428934237231960072e-02,6.082018426508731777e-03,-2.602496993807637896e-02,7.025397510723729866e-04
-1.203146056953352527e-02,1.037023175853385437e-03,1.779206180866932385e-02,2.416268134872823908e-02,4.876692217758347991e-03,-2.701268760086910845e-02,7.071096006052712823e-04
-1.230663584790692155e-02,1.090081806896181504e-03,1.777155917710393496e-02,2.502313266306595285e-02,2.717473172056238812e-03,-2.968238231467607360e-02,7.843752031707618144e-04
-1.237605384962292554e-02,9.459371911498537511e-04,1.781759804982629980e-02,2.426682186553971027e-02,2.860259523047544491e-03,-3.109733941095958396e-02,8.259448301455307728e-04
-1.301161928252958511e-02,7.529561999581046994e-04,1.808776828738811737e-02,2.542103521338516872e-02,-9.448152086278802705e-04,-2.855930091650057609e-02,7.992706822821382673e-04
-1.280991661745112253e-02,8.654946387385981099e-04,1.792822597957699493e-02,2.370410124688625622e-02,-6.002675890810291702e-03,-2.775122012451931852e-02,6.901269294476986005e-04
-1.315330769288847179e-02,5.947836602265624273e-04,1.811339647162535371e-02,2.344838349441306577e-02,-1.902859326454921229e-02,-2.533458359150500203e-02,8.563236563396969814e-04
-1.318604351325536328e-02,4.591204365289938694e-04,1.806209158751359567e-02,2.454117597170513143e-02,-4.073809334515687830e-02,-2.393765997244210603e-02,1.403795731556245485e-03
-1.339502477212795029e-02,5.702885883726235838e-04,1.818743714914772269e-02,2.504447198998326768e-02,-6.221482957914767353e-02,-2.123235329410166905e-02,2.592338600028942786e-03
-1.342147850943842258e-02,3.642480915698395605e-04,1.840987218285694560e-02,2.288932725723133096e-02,-8.336197025607973432e-02,-2.388655614346675213e-02,4.429141261499291993e-03
-1.340831376489459714e-02,2.381338009167163761e-04,1.828363109646669038e-02,2.462968824617942087e-02,-1.034981196946452575e-01,-2.116056506005855459e-02,6.646819031600026406e-03
-1.322055953194301026e-02,2.240937461602428293e-04,1.866484466528217645e-02,2.348070601217337391e-02,-1.107085228571546287e-01,-2.152970302317236753e-02,7.786513345300116740e-03
-1.348383961079746562e-02,2.379623245530732012e-04,1.861771375720211452e-02,2.403478319972904634e-02,-1.040242613187087467e-01,-1.756107460852843888e-02,6.887905790324055921e-03
-1.357947106377266344e-02,2.217626030603016968e-04,1.875579630805113140e-02,2.268298754904508885e-02,-8.018218639011470694e-02,-1.646138876894234077e-02,4.544581893155985597e-03
-1.333085105712172869e-02,1.077777288196676841e-05,1.878349559383085676e-02,2.286045423074981389e-02,-5.474719108279534063e-02,-1.257091483120256065e-02,2.275915236240932948e-03
-1.313250454917835874e-02,-2.347431442588409148e-05,1.903659293424686538e-02,2.185882660509612385e-02,-2.599895930632891913e-02,-1.148253013509954734e-02,7.377032502298153105e-04
-1.308160242431033460e-02,-8.111240005979382384e-06,1.917003423760155201e-02,1.997045428503725628e-02,6.586889222206324807e-04,-7.676386965124909999e-03,2.558200654133591101e-04
-1.294732538529408394e-02,-1.458938597441693241e-04,1.928966140357069037e-02,1.947203619486666953e-02,2.753865085811094821e-02,-9.460723121246948988e-03,8.853390678720263196e-04
